idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
13.0,0.68600005,0.68200004,0.646,0.040000003,0.113000005,0.46,0.499,0.29500002,0.298,0.45700002,0.47200003,0.50600004,0.321,0.47500002,0.91800004,1.0,0.906,Linear_oracle,dynamic
13.0,0.71800005,0.702,0.646,0.072000004,0.16700001,0.32200003,0.453,0.231,0.266,0.35700002,0.44900003,0.24800001,0.33,0.432,1.103,1.0,1.0,BYM_oracle,dynamic
13.0,2.8650002,2.8520002,2.6460001,0.21900001,0.476,0.462,0.702,0.328,0.48900002,0.124000005,0.17600001,0.031000001,0.05,1.9790001,3.8400002,1.0,0.984,Linear_oracle,stoch
13.0,2.9840002,2.9210002,2.6460001,0.33800003,0.693,0.499,0.90700006,0.374,0.625,0.141,0.22600001,0.036000002,0.089,1.7810001,4.5740004,1.0,1.0,BYM_oracle,stoch
13.0,0.32700002,0.32700002,0.646,-0.319,0.112,0.555,0.583,0.365,0.379,0.564,1401.723,0.73700005,30904028.0,0.11100001,0.55200005,0.0,0.492,Linear_observed,dynamic
13.0,0.33200002,0.32200003,0.646,-0.314,0.15900001,0.49300003,0.569,0.34800002,0.384,0.53900003,1324.3561,0.583,31389504.0,0.060000002,0.68100005,1.0,0.642,BYM_observed,dynamic
13.0,1.1630001,1.159,2.6460001,-1.483,0.36900002,1.6470001,1.6940001,1.4840001,1.4940001,0.56100005,0.54,0.388,0.32900003,0.45200002,1.9060001,0.0,0.158,Linear_observed,stoch
13.0,1.2,1.159,2.6460001,-1.4460001,0.535,1.6150001,1.7120001,1.447,1.4920001,0.54700005,0.541,0.372,0.33900002,0.30800003,2.39,0.0,0.402,BYM_observed,stoch
13.0,0.46100003,0.45000002,0.646,-0.185,0.127,0.49600002,0.555,0.303,0.35900003,0.469,2304.945,0.588,91871144.0,0.24100001,0.734,1.0,0.882,Linear_3S,dynamic
13.0,1.7750001,1.743,2.6460001,-0.87100005,0.47500002,0.97400004,1.149,0.87200004,0.96500003,0.33,0.356,0.135,0.162,0.94100004,2.782,1.0,0.87600005,Linear_3S,stoch
13.0,0.455,0.423,0.646,-0.19100001,0.16700001,0.423,0.54,0.28,0.35300002,0.43300003,2037.071,0.42800003,78752810.0,0.17500001,0.85300004,1.0,0.98,BYM_3S,dynamic
13.0,1.7590001,1.5960001,2.6460001,-0.887,0.63600004,1.0020001,1.2470001,0.88900006,1.0400001,0.33600003,0.38300002,0.143,0.19000001,0.683,3.2680001,1.0,0.98,BYM_3S,stoch
13.0,0.859,0.85400003,0.646,0.21300001,0.18100001,0.531,0.58000004,0.43600002,0.453,0.675,5442.228,0.674,317529950.0,0.51500005,1.22,1.0,0.432,Linear_1S,dynamic
13.0,0.90500003,0.88600004,0.646,0.259,0.246,0.46,0.58400005,0.393,0.45000002,0.60700005,5451.306,0.50600004,330051000.0,0.47800002,1.445,1.0,0.588,BYM_1S,dynamic
13.0,3.2970002,3.278,2.6460001,0.651,0.693,0.878,1.151,0.69100004,0.84700006,0.261,0.32700002,0.11000001,0.179,1.983,4.6800003,1.0,0.96800005,Linear_1S,stoch
13.0,3.476,3.403,2.6460001,0.83000004,0.94500005,1.018,1.4310001,0.84800005,1.041,0.32000002,0.404,0.148,0.287,1.8420001,5.5530005,1.0,0.98800004,BYM_1S,stoch
68.0,0.45800003,0.45700002,0.646,-0.18800001,0.063,0.41300002,0.42800003,0.18800001,0.194,0.291,0.20400001,0.409,0.064,0.34,0.587,0.0,0.89800006,Linear_oracle,dynamic
68.0,0.75100005,0.721,0.646,0.105000004,0.202,0.194,0.45400003,0.104,0.185,0.16100001,0.24700001,0.09,0.12100001,0.441,1.2240001,1.0,1.0,BYM_oracle,dynamic
68.0,1.889,1.8830001,2.6460001,-0.757,0.26500002,0.77000004,0.823,0.757,0.758,0.286,0.294,0.085,0.097,1.393,2.426,0.0,0.040000003,Linear_oracle,stoch
68.0,3.071,2.9490001,2.6460001,0.425,0.82400006,0.439,0.96700007,0.425,0.694,0.16100001,0.263,0.028,0.126,1.8030001,5.0030003,1.0,1.0,BYM_oracle,stoch
68.0,0.25300002,0.25300002,0.646,-0.393,0.083000004,0.59300005,0.605,0.409,0.416,0.633,773.596,0.84200007,10799904.0,0.094000004,0.41700003,0.0,0.314,Linear_observed,dynamic
68.0,0.537,0.469,0.646,-0.109000005,0.30800003,0.386,0.703,0.29200003,0.41700003,0.45200002,1672.6171,0.356,62055188.0,0.115,1.322,1.0,0.804,BYM_observed,dynamic
68.0,0.93100005,0.93100005,2.6460001,-1.715,0.27100003,1.863,1.886,1.715,1.7160001,0.648,0.62600005,0.49600002,0.41400003,0.409,1.4690001,0.0,0.024,Linear_observed,stoch
68.0,1.9840001,1.7490001,2.6460001,-0.66200006,1.07,0.97400004,1.4770001,0.74,1.1850001,0.28,0.441,0.136,0.28800002,0.54300004,4.691,1.0,0.984,BYM_observed,stoch
68.0,0.33200002,0.32900003,0.646,-0.314,0.079,0.541,0.563,0.34600002,0.36800003,0.536,1103.1521,0.70000005,25968020.0,0.186,0.49500003,0.0,0.666,Linear_3S,dynamic
68.0,1.2720001,1.2650001,2.6460001,-1.3740001,0.293,1.4790001,1.5220001,1.3740001,1.376,0.51900005,0.505,0.312,0.27800003,0.721,1.8740001,0.0,0.078,Linear_3S,stoch
68.0,0.59800005,0.523,0.646,-0.048,0.28,0.344,0.731,0.24900001,0.38300002,0.38500002,1509.0521,0.28300002,58027748.0,0.252,1.3360001,1.0,0.96800005,BYM_3S,dynamic
68.0,2.3040001,2.015,2.6460001,-0.342,1.072,0.59400004,1.2750001,0.45400003,1.013,0.172,0.38300002,0.05,0.23,0.97900003,5.129,1.0,1.0,BYM_3S,stoch
68.0,0.46100003,0.45800003,0.646,-0.185,0.08400001,0.46800002,0.483,0.286,0.29700002,0.44300002,1988.9281,0.52500004,47094830.0,0.30400002,0.63100004,0.0,0.45000002,Linear_1S,dynamic
68.0,0.76500005,0.725,0.646,0.119,0.24700001,0.374,0.638,0.25300002,0.32900003,0.39100003,2583.9282,0.335,85495416.0,0.39200002,1.3410001,1.0,0.73800004,BYM_1S,dynamic
68.0,1.7570001,1.746,2.6460001,-0.88900006,0.316,0.9850001,1.042,0.89000005,0.901,0.33600003,0.32900003,0.13800001,0.12900001,1.164,2.397,0.0,0.266,Linear_1S,stoch
68.0,2.9290001,2.7800002,2.6460001,0.28300002,0.94600004,0.47100002,1.0840001,0.39100003,0.818,0.148,0.32500002,0.032,0.193,1.5040001,5.137,1.0,1.0,BYM_1S,stoch
