idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
37.0,0.64100003,0.63900006,0.69200003,-0.051000003,0.081,0.098000005,0.17400001,0.051000003,0.091000006,0.113000005,0.13100001,0.142,0.25100002,0.485,0.80200005,1.0,1.0,Linear_oracle,dynamic
37.0,0.96300006,0.86100006,0.69200003,0.27100003,0.347,0.47800002,0.786,0.27100003,0.305,0.42900002,0.39400002,0.69100004,1.136,0.56200004,1.8870001,1.0,1.0,BYM_oracle,dynamic
37.0,2.4250002,2.4180002,2.6200001,-0.19500001,0.30600002,0.2,0.39000002,0.19500001,0.3,0.113000005,0.113000005,0.07700001,0.149,1.838,3.0300002,1.0,1.0,Linear_oracle,stoch
37.0,3.6450002,3.2600002,2.6200001,1.0250001,1.3130001,1.064,1.7360001,1.0250001,1.1270001,0.42900002,0.43100002,0.40600002,0.66200006,2.1290002,7.1450005,1.0,1.0,BYM_oracle,stoch
37.0,0.47000003,0.469,0.69200003,-0.22200002,0.079,0.388,0.411,0.289,0.3,0.321,1554.982,0.56100005,0.59400004,0.314,0.62600005,0.0,0.372,Linear_observed,dynamic
37.0,1.069,0.94400007,0.69200003,0.377,0.549,1.0680001,1.506,0.568,0.646,0.684,3515.9683,1.5430001,2.176,0.395,2.4050002,1.0,0.768,BYM_observed,dynamic
37.0,1.7210001,1.7170001,2.6200001,-0.89900005,0.28,1.1600001,1.197,0.93500006,0.96500003,0.34300002,0.34,0.44300002,0.45700002,1.171,2.272,0.0,0.356,Linear_observed,stoch
37.0,3.9160001,3.466,2.6200001,1.296,1.9940001,1.557,2.568,1.366,1.8320001,0.648,0.76600003,0.59400004,0.98,1.4670001,8.755,1.0,0.96800005,BYM_observed,stoch
37.0,0.453,0.44900003,0.69200003,-0.23900001,0.080000006,0.37,0.41200003,0.275,0.30400002,0.34500003,1004.28204,0.535,0.595,0.30600002,0.62100005,0.0,0.75200003,Linear_3S,dynamic
37.0,1.7190001,1.7070001,2.6200001,-0.901,0.296,1.0500001,1.115,0.90400004,0.93100005,0.344,0.333,0.40100002,0.425,1.171,2.3360002,0.0,0.448,Linear_3S,stoch
37.0,0.83900005,0.73800004,0.69200003,0.147,0.386,0.71500003,1.126,0.388,0.50200003,0.44700003,1687.394,1.0320001,1.626,0.356,1.746,1.0,0.984,BYM_3S,dynamic
37.0,3.186,2.805,2.6200001,0.56600004,1.4610001,0.72200006,1.697,0.62700003,1.2550001,0.448,0.50600004,0.275,0.648,1.36,6.622,1.0,1.0,BYM_3S,stoch
37.0,0.56,0.558,0.69200003,-0.132,0.09,0.29700002,0.33,0.223,0.238,0.2,1592.9901,0.42900002,0.476,0.39200002,0.744,1.0,0.49400002,Linear_1S,dynamic
