idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
18.0,5.3650002,5.3650002,5.2990003,0.066,0.051000003,0.075,0.066,0.018000001,5.2650003,5.464,1.0,1.0,Linear_oracle,dynamic
18.0,5.307,5.307,5.2990003,0.008,0.072000004,0.39100003,0.17400001,0.294,5.1650004,5.4440002,1.0,0.95800006,GP_oracle,dynamic
18.0,5.8170004,5.8170004,5.7510004,0.066,0.057000004,0.074,0.066,0.014,5.7070003,5.9290004,1.0,1.0,Linear_oracle,stoch
18.0,5.6780005,5.6790004,5.7510004,-0.07300001,0.07300001,0.564,0.22900002,0.036000002,5.532,5.8180003,1.0,0.91200006,GP_oracle,stoch
18.0,4.5210004,4.5210004,5.2990003,-0.77800006,0.074,1.4000001,0.933,0.439,4.3770003,4.664,0.0,0.22200002,Linear_observed,dynamic
18.0,4.1060004,4.1060004,5.2990003,-1.1930001,0.119,2.051,1.6,0.582,3.8730001,4.3430004,0.0,0.24000001,GP_observed,dynamic
18.0,5.401,5.401,5.7510004,-0.35000002,0.09200001,1.434,0.96000004,0.164,5.221,5.5820003,0.0,0.18,Linear_observed,stoch
18.0,6.2590003,6.26,5.7510004,0.508,0.119,1.087,0.883,0.17,6.0260005,6.4860005,0.0,0.256,GP_observed,stoch
18.0,5.2650003,5.2640004,5.2990003,-0.034,0.075,0.521,0.41000003,0.141,5.1200004,5.4150004,1.0,0.93000007,Linear_3S,dynamic
18.0,5.092,5.092,5.2990003,-0.20700002,0.089,0.65800005,0.485,0.46300003,4.918,5.268,0.0,0.89000005,GP_3S,dynamic
18.0,5.728,5.727,5.7510004,-0.023000002,0.080000006,0.47400004,0.367,0.07,5.571,5.8910003,1.0,0.92800003,Linear_3S,stoch
18.0,5.439,5.4410005,5.7510004,-0.312,0.101,0.80100006,0.523,0.089,5.236,5.6330004,0.0,0.84800005,GP_3S,stoch
18.0,5.3650002,5.3650002,5.2990003,0.066,0.057000004,0.504,0.40300003,0.120000005,5.254,5.4760003,1.0,0.30400002,Linear_1S,dynamic
18.0,5.321,5.32,5.2990003,0.022000002,0.086,0.61600006,0.46500003,0.43400002,5.151,5.4900002,1.0,0.48400003,GP_1S,dynamic
18.0,5.8760004,5.8760004,5.7510004,0.125,0.065000005,0.45800003,0.36600003,0.072000004,5.749,6.0030003,1.0,0.296,Linear_1S,stoch
18.0,5.722,5.722,5.7510004,-0.029000001,0.09200001,0.73600006,0.50200003,0.091000006,5.537,5.9,1.0,0.462,GP_1S,stoch
73.0,5.1460004,5.1460004,5.09,0.056,0.056,0.115,0.087000005,0.024,5.0360003,5.2570004,1.0,1.0,Linear_oracle,dynamic
73.0,4.9690003,4.9690003,5.09,-0.12100001,0.075,0.623,0.25800002,0.047000002,4.8190002,5.1140003,1.0,0.934,GP_oracle,dynamic
73.0,6.0820003,6.0800004,5.9930005,0.089,0.076000005,0.128,0.093,0.013,5.932,6.2320004,1.0,1.0,Linear_oracle,stoch
73.0,5.769,5.7720003,5.9930005,-0.224,0.106000006,1.1120001,0.499,0.062000003,5.5540004,5.966,0.0,0.83800006,GP_oracle,stoch
73.0,4.2130003,4.2130003,5.09,-0.87700003,0.07,1.4840001,0.99100006,0.24100001,4.076,4.349,0.0,0.22200002,Linear_observed,dynamic
73.0,3.7430003,3.7430003,5.09,-1.3470001,0.120000005,2.118,1.603,0.46400002,3.5060003,3.9800003,0.0,0.254,GP_observed,dynamic
73.0,5.282,5.281,5.9930005,-0.711,0.117000006,1.544,1.034,0.16800001,5.0550003,5.511,0.0,0.224,Linear_observed,stoch
73.0,6.2390003,6.2390003,5.9930005,0.246,0.26000002,1.44,1.062,0.178,5.7300005,6.7530003,1.0,0.344,GP_observed,stoch
73.0,4.945,4.9440002,5.09,-0.14500001,0.07700001,0.56200004,0.43400002,0.12100001,4.7980003,5.1010003,1.0,0.88000005,Linear_3S,dynamic
73.0,4.734,4.734,5.09,-0.356,0.093,0.80200005,0.544,0.13100001,4.551,4.9160004,0.0,0.86800003,GP_3S,dynamic
73.0,5.781,5.7790003,5.9930005,-0.21200001,0.102000006,0.55600005,0.42700002,0.074,5.5800004,5.9830003,0.0,0.86600006,Linear_3S,stoch
73.0,5.4870005,5.491,5.9930005,-0.50600004,0.13800001,1.212,0.70900005,0.10300001,5.2050004,5.7450004,0.0,0.84200007,GP_3S,stoch
73.0,5.07,5.07,5.09,-0.020000001,0.061000004,0.504,0.395,0.116000004,4.9490004,5.19,1.0,0.36800003,Linear_1S,dynamic
73.0,4.905,4.905,5.09,-0.185,0.082,0.753,0.509,0.126,4.742,5.0620003,0.0,0.504,GP_1S,dynamic
73.0,6.024,6.024,5.9930005,0.031000001,0.086,0.46,0.36400002,0.068,5.8550005,6.1930003,1.0,0.36200002,Linear_1S,stoch
73.0,5.7730002,5.775,5.9930005,-0.22000001,0.113000005,1.1060001,0.674,0.102000006,5.5410004,5.9890003,0.0,0.41200003,GP_1S,stoch
128.0,4.934,4.9350004,4.9370003,-0.003,0.054,0.086,0.07,0.061000004,4.828,5.039,1.0,1.0,Linear_oracle,dynamic
