idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
8.0,4.4350004,4.4350004,4.467,-0.032,0.063,0.13100001,0.098000005,0.041,4.3120003,4.5610003,1.0,0.99600005,Linear_oracle,dynamic
8.0,4.254,4.255,4.467,-0.21300001,0.08800001,0.62700003,0.28100002,0.07300001,4.078,4.4220004,0.0,0.89800006,GP_oracle,dynamic
8.0,5.1130004,5.1130004,5.1540003,-0.041,0.080000006,0.104,0.083000004,0.018000001,4.9560003,5.2700005,1.0,1.0,Linear_oracle,stoch
8.0,4.9040003,4.9090004,5.1540003,-0.25,0.11400001,0.94500005,0.29900002,0.041,4.664,5.1130004,0.0,0.92200005,GP_oracle,stoch
8.0,3.5170002,3.5170002,4.467,-0.95000005,0.063,1.4530001,1.011,0.29900002,3.3950002,3.6380002,0.0,0.13000001,Linear_observed,dynamic
8.0,3.4210002,3.4210002,4.467,-1.046,0.119,1.6520001,1.274,0.44000003,3.183,3.6550002,0.0,0.266,GP_observed,dynamic
8.0,4.374,4.374,5.1540003,-0.78000003,0.11000001,1.478,0.919,0.171,4.158,4.59,0.0,0.286,Linear_observed,stoch
8.0,5.84,5.841,5.1540003,0.68600005,0.22000001,1.5680001,1.2260001,0.25800002,5.406,6.268,0.0,0.26200002,GP_observed,stoch
8.0,4.294,4.2920003,4.467,-0.17300001,0.085,0.563,0.42400002,0.13900001,4.1280003,4.466,0.0,0.864,Linear_3S,dynamic
8.0,3.9250002,3.926,4.467,-0.54200006,0.117000006,0.92200005,0.63900006,0.18400002,3.6940002,4.1520004,0.0,0.78000003,GP_3S,dynamic
8.0,4.859,4.8560004,5.1540003,-0.29500002,0.10300001,0.583,0.42600003,0.082,4.6540003,5.0660005,0.0,0.84800005,Linear_3S,stoch
8.0,4.4700003,4.4750004,5.1540003,-0.684,0.15100001,1.1910001,0.72,0.128,4.1610003,4.755,0.0,0.81000006,GP_3S,stoch
8.0,4.4560003,4.4560003,4.467,-0.011000001,0.071,0.48900002,0.38700002,0.143,4.316,4.596,1.0,0.358,Linear_1S,dynamic
8.0,4.1520004,4.1530004,4.467,-0.31500003,0.11800001,0.78400004,0.532,0.16000001,3.9150002,4.3780003,0.0,0.55600005,GP_1S,dynamic
8.0,5.0940003,5.0940003,5.1540003,-0.060000002,0.09,0.42600003,0.33800003,0.074,4.919,5.269,1.0,0.34600002,Linear_1S,stoch
8.0,4.7520003,4.7580004,5.1540003,-0.402,0.15,0.96900004,0.54800004,0.097,4.434,5.0290003,0.0,0.56200004,GP_1S,stoch
63.0,5.7380004,5.7380004,5.65,0.08800001,0.069000006,0.127,0.097,0.044000003,5.602,5.873,1.0,1.0,Linear_oracle,dynamic
63.0,5.669,5.669,5.65,0.019000001,0.09200001,0.51100004,0.296,0.19100001,5.485,5.8500004,1.0,0.85800004,GP_oracle,dynamic
63.0,5.9020004,5.9030004,5.8100004,0.09200001,0.07300001,0.13000001,0.105000004,0.017,5.76,6.043,1.0,0.87200004,Linear_oracle,stoch
63.0,5.7830005,5.7840004,5.8100004,-0.027,0.09,0.595,0.30200002,0.044000003,5.6050005,5.9600005,1.0,0.85,GP_oracle,stoch
63.0,4.6210003,4.6200004,5.65,-1.029,0.080000006,1.5810001,1.1620001,0.767,4.466,4.7780004,0.0,0.15400001,Linear_observed,dynamic
63.0,5.03,5.031,5.65,-0.62,0.124000005,1.6940001,1.3390001,0.349,4.7860003,5.2700005,0.0,0.28800002,GP_observed,dynamic
63.0,5.176,5.176,5.8100004,-0.634,0.119,1.442,0.96700007,0.17,4.9440002,5.4100003,0.0,0.256,Linear_observed,stoch
63.0,6.3490005,6.3480005,5.8100004,0.53900003,0.18300001,1.205,0.97,0.18,5.9930005,6.709,0.0,0.328,GP_observed,stoch
63.0,5.5660005,5.564,5.65,-0.08400001,0.104,0.559,0.44300002,0.18900001,5.3630004,5.774,1.0,0.906,Linear_3S,dynamic
63.0,5.3030005,5.3040004,5.65,-0.347,0.133,0.8880001,0.624,0.273,5.037,5.5600004,0.0,0.89800006,GP_3S,dynamic
63.0,5.714,5.7120004,5.8100004,-0.096,0.105000004,0.48800004,0.38700002,0.072000004,5.5070004,5.925,1.0,0.92600006,Linear_3S,stoch
63.0,5.438,5.4420004,5.8100004,-0.372,0.13700001,0.94200003,0.58000004,0.093,5.1600003,5.6970005,0.0,0.88600004,GP_3S,stoch
63.0,5.7650003,5.7650003,5.65,0.115,0.080000006,0.555,0.44000003,0.15300001,5.6070004,5.9210005,1.0,0.33,Linear_1S,dynamic
63.0,5.6650004,5.6650004,5.65,0.015000001,0.12200001,0.827,0.605,0.31300002,5.425,5.9040003,1.0,0.492,GP_1S,dynamic
