idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
1.0,4.8120003,4.8110003,4.855,-0.043,0.056,0.11100001,0.101,0.035,4.702,4.9220004,1.0,0.86200005,Linear_oracle,dynamic
1.0,4.813,4.813,4.855,-0.042000003,0.078,0.42700002,0.23700002,0.091000006,4.658,4.9680004,1.0,0.81600004,GP_oracle,dynamic
1.0,5.964,5.9620004,5.9760003,-0.012,0.075,0.035,0.029000001,0.006,5.8160005,6.1120005,1.0,1.0,Linear_oracle,stoch
1.0,5.82,5.8220005,5.9760003,-0.156,0.10300001,0.671,0.337,0.049000002,5.6120005,6.018,1.0,0.81200004,GP_oracle,stoch
1.0,3.66,3.6610003,4.855,-1.195,0.079,1.6340001,1.24,0.316,3.5030003,3.8140001,0.0,0.148,Linear_observed,dynamic
1.0,3.176,3.1750002,4.855,-1.6790001,0.124000005,2.4840002,1.9690001,0.62200004,2.937,3.4190001,0.0,0.20400001,GP_observed,dynamic
1.0,5.0220003,5.0220003,5.9760003,-0.95400006,0.142,1.7170001,1.1750001,0.18900001,4.741,5.2960005,0.0,0.25800002,Linear_observed,stoch
1.0,6.4700003,6.4690003,5.9760003,0.49400002,0.29500002,1.4480001,1.1370001,0.20500001,5.8830004,7.0480003,1.0,0.34800002,GP_observed,stoch
1.0,4.7380004,4.737,4.855,-0.117000006,0.086,0.55600005,0.44700003,0.13100001,4.571,4.9110003,1.0,0.92,Linear_3S,dynamic
1.0,4.6010003,4.6000004,4.855,-0.254,0.108,0.74300003,0.554,0.177,4.3890004,4.815,0.0,0.874,GP_3S,dynamic
1.0,5.8510003,5.8490005,5.9760003,-0.125,0.113000005,0.532,0.41500002,0.075,5.6270003,6.077,1.0,0.91600007,Linear_3S,stoch
1.0,5.5270004,5.5290003,5.9760003,-0.44900003,0.149,1.097,0.71900004,0.11100001,5.2310004,5.8120003,0.0,0.84800005,GP_3S,stoch
1.0,4.86,4.86,4.855,0.0050000004,0.066,0.54200006,0.44400004,0.12900001,4.7320004,4.9900002,1.0,0.28800002,Linear_1S,dynamic
1.0,4.866,4.866,4.855,0.011000001,0.101,0.70400006,0.535,0.179,4.669,5.065,1.0,0.46800002,GP_1S,dynamic
1.0,6.076,6.0750003,5.9760003,0.1,0.09200001,0.513,0.40800002,0.07700001,5.8960004,6.2570004,1.0,0.316,Linear_1S,stoch
1.0,5.8960004,5.8970003,5.9760003,-0.080000006,0.12900001,0.96000004,0.67,0.113000005,5.6320004,6.1450005,1.0,0.39600003,GP_1S,stoch
