idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
31_0_0,true_net,dynamic,1.0,4.2097397,3.79983,4.20128,0.00846,0.01347,0.015899999,0.00379,0.00846,0.00227,4.183342,4.2366548,True,1.0,0.29922953
31_0_0,true_net,stoch,1.0,5.33077,5.1471,5.3199697,0.010799999,0.017099999,0.02022,0.0037999998,0.010799999,0.00201,5.2971363,5.364897,True,1.0,0.29922953
31_0_0,obs_net,dynamic,1.0,2.07945,1.27326,4.20128,-2.12184,0.17693,2.1292,0.5068,2.12342,0.52792,1.7314641,2.427765,False,0.018,5.4880877
31_0_0,obs_net,stoch,1.0,2.4646199,2.40814,5.3199697,-2.85535,0.20317,2.8625698,0.53808,2.85535,0.52516,2.0641446,2.8648725,False,0.0019999999,5.4880877
31_0_0,MWG,dynamic,1.0,8.93431,8.45121,4.20128,4.73302,0.39549,4.74952,1.13049,4.73302,1.38982,8.128663,9.699317,False,0.0,9.262281
31_0_0,MWG,stoch,1.0,10.93036,10.82586,5.3199697,5.6103897,0.87345,5.67798,1.0673,5.6103897,1.10334,9.229498,12.665806,False,0.0,9.262281
31_0_0,MWG_rep,dynamic,1.0,-0.67302,-1.27166,4.20128,-4.87431,0.32276,4.8849797,1.16274,4.87431,1.3161199,-1.2278091,-0.12224738,False,0.0,9.510448
31_0_0,MWG_rep,stoch,1.0,-0.8325,-0.89335,5.3199697,-6.1524596,0.45762,6.16946,1.15968,6.1524696,1.17628,-1.7427322,-0.080542155,False,0.0,9.510448
31_0_1,true_net,dynamic,1.5,4.2097197,3.7997599,4.20128,0.00844,0.013359999,0.0158,0.00376,0.00844,0.00227,4.1837425,4.236358,True,1.0,0.30150086
31_0_1,true_net,stoch,1.5,5.33075,5.14718,5.3199697,0.01078,0.016959999,0.0201,0.00378,0.01078,0.0019999999,5.297788,5.3645687,True,1.0,0.30150086
31_0_1,obs_net,dynamic,1.5,1.7483,0.95206,4.20128,-2.45298,0.20648,2.46166,0.58593,2.45298,0.61601,1.3492364,2.1549702,False,0.0019999999,6.1001005
31_0_1,obs_net,stoch,1.5,2.04638,2.01502,5.3199697,-3.2735898,0.22734,3.2814698,0.61682,3.2735898,0.60473,1.6058286,2.4935956,False,0.0,6.1001005
31_0_1,MWG,dynamic,1.5,-0.15995,0.01793,4.20128,-4.36123,0.0,4.36123,1.03807,4.36123,1.02296,-0.15995522,-0.15994626,False,0.0,23.464733
31_0_1,MWG,stoch,1.5,-0.19999999,-0.20041999,5.3199697,-5.51996,0.00321,5.51996,1.03759,5.51996,1.03846,-0.20658544,-0.1934741,False,0.0,23.464733
31_0_1,MWG_rep,dynamic,1.5,3.7295198,3.20131,4.20128,-0.47175997,0.12015,0.48681998,0.11587,0.67832,0.17555,3.5006204,3.9371004,False,0.67399997,2.0992088
31_0_1,MWG_rep,stoch,1.5,4.68769,4.5106797,5.3199697,-0.63228,0.34736,0.72141,0.1356,0.66058,0.120689996,4.021468,5.3660717,True,0.918,2.0992088
31_0_2,true_net,dynamic,2.0,4.20963,3.7995598,4.20128,0.00835,0.01342,0.0158,0.00376,0.00835,0.0022399998,4.1830378,4.235864,True,1.0,0.29932576
31_0_2,true_net,stoch,2.0,5.33063,5.14719,5.3199697,0.01066,0.01704,0.0201,0.00378,0.01066,0.00198,5.2968545,5.363959,True,1.0,0.29932576
31_0_2,obs_net,dynamic,2.0,1.66512,0.92381996,4.20128,-2.53616,0.26123,2.5495799,0.60686,2.53616,0.63683,1.160696,2.1809711,False,0.0019999999,6.3347435
31_0_2,obs_net,stoch,2.0,1.95212,1.93347,5.3199697,-3.3678398,0.28555,3.37993,0.63532996,3.3678398,0.62255,1.3992771,2.514496,False,0.0,6.3347435
31_0_2,MWG,dynamic,2.0,4.06762,3.5932698,4.20128,-0.13367,0.13526,0.19015999,0.045259997,0.55708,0.15763,3.8455265,4.3616176,True,0.89199996,1.648973
31_0_2,MWG,stoch,2.0,5.10953,4.9038796,5.3199697,-0.21044,0.39073998,0.4438,0.08342,0.38164,0.0708,4.375637,5.907238,True,0.98399997,1.648973
31_0_2,MWG_rep,dynamic,2.0,3.60074,3.06844,4.20128,-0.60055,0.12972,0.61439997,0.14624,0.79437,0.19993,3.350628,3.8510025,False,0.542,2.21388
31_0_2,MWG_rep,stoch,2.0,4.53836,4.38948,5.3199697,-0.7816,0.34065,0.85261,0.16026999,0.81253,0.14733,3.884972,5.202309,False,0.848,2.21388
31_0_3,true_net,dynamic,2.5,4.2097597,3.79968,4.20128,0.008479999,0.01371,0.01612,0.00384,0.008479999,0.00228,4.1826553,4.235916,True,1.0,0.30204237
31_0_3,true_net,stoch,2.5,5.3308,5.14712,5.3199697,0.01083,0.017409999,0.02051,0.00385,0.01083,0.00201,5.2963066,5.364065,True,1.0,0.30204237
31_0_3,obs_net,dynamic,2.5,1.8984,1.23311,4.20128,-2.30288,0.32238,2.32534,0.55347997,2.30288,0.56711,1.2699543,2.5282726,False,0.024,6.137918
31_0_3,obs_net,stoch,2.5,2.21028,2.19377,5.3199697,-3.10969,0.35338998,3.1297,0.58829,3.10969,0.57241,1.5210438,2.9020941,False,0.0,6.137918
31_0_3,MWG,dynamic,2.5,4.52384,4.08139,4.20128,0.32255,0.13486,0.34961,0.08322,0.64857996,0.20724,4.2841916,4.8178997,False,0.81799996,2.4892795
31_0_3,MWG,stoch,2.5,5.6879597,5.49807,5.3199697,0.36799,0.41476998,0.55449,0.104229994,0.48439997,0.09953,4.902931,6.526712,True,0.942,2.4892795
31_0_3,MWG_rep,dynamic,2.5,3.65793,3.15864,4.20128,-0.54335,0.10187,0.55281997,0.13158,0.76028997,0.19502999,3.4513705,3.8442984,False,0.612,2.2136323
31_0_3,MWG_rep,stoch,2.5,4.62531,4.4720597,5.3199697,-0.69466,0.33382,0.7707,0.14487,0.73037,0.13208,3.9961965,5.2909255,False,0.866,2.2136323
31_0_4,true_net,dynamic,3.0,4.20957,3.7995799,4.20128,0.008289999,0.01356,0.01589,0.00378,0.008289999,0.00223,4.1833544,4.2361546,True,1.0,0.30051014
31_0_4,true_net,stoch,3.0,5.3305597,5.1469297,5.3199697,0.01059,0.01722,0.02021,0.0037999998,0.01059,0.0019699999,5.2972913,5.3642516,True,1.0,0.30051014
31_0_4,obs_net,dynamic,3.0,1.70233,1.0899,4.20128,-2.49896,0.39361,2.52976,0.60214,2.49896,0.62127,0.9325383,2.4800646,False,0.02,6.4335513
31_0_4,obs_net,stoch,3.0,2.0142798,2.00539,5.3199697,-3.3056798,0.44028,3.3348799,0.62685996,3.3056798,0.61012,1.1528596,2.8829093,False,0.0,6.4335513
31_0_4,MWG,dynamic,3.0,3.82532,3.39342,4.20128,-0.37596,0.122169994,0.39530998,0.09409,0.63727,0.16636999,3.5850306,4.0379004,False,0.862,1.9016832
31_0_4,MWG,stoch,3.0,4.84237,4.63713,5.3199697,-0.47759998,0.3489,0.59147,0.11118,0.53922,0.098019995,4.179538,5.5347767,True,0.87,1.9016832
31_0_4,MWG_rep,dynamic,3.0,3.76696,3.2705998,4.20128,-0.43433,0.12382,0.45163,0.107499994,0.68404996,0.17747,3.5264218,3.992129,False,0.718,2.119006
31_0_4,MWG_rep,stoch,3.0,4.75033,4.58567,5.3199697,-0.56962997,0.34215,0.66449,0.12491,0.63958,0.1153,4.098887,5.4231424,True,0.88,2.119006
31_0_5,true_net,dynamic,3.5,4.2097297,3.79968,4.20128,0.00845,0.01359,0.015999999,0.00381,0.00845,0.00227,4.182755,4.236347,True,1.0,0.30298197
31_0_5,true_net,stoch,3.5,5.33076,5.14718,5.3199697,0.01079,0.01726,0.02035,0.0038299998,0.01079,0.0019999999,5.2964554,5.3644385,True,1.0,0.30298197
31_0_5,obs_net,dynamic,3.5,1.37054,0.80108,4.20128,-2.83074,0.47347,2.87006,0.68314,2.83074,0.7157,0.43140066,2.297064,False,0.012,6.9154973
31_0_5,obs_net,stoch,3.5,1.65297,1.6541699,5.3199697,-3.6669998,0.53905,3.70641,0.6967,3.6669998,0.67994,0.5851143,2.7088046,False,0.0,6.9154973
31_0_5,MWG,dynamic,3.5,3.68696,3.24912,4.20128,-0.51432,0.1192,0.52795,0.12566,0.70532,0.18075,3.4810405,3.90118,False,0.824,2.1300797
31_0_5,MWG,stoch,3.5,4.6577997,4.45817,5.3199697,-0.66217,0.36951,0.75829,0.14254,0.68894,0.12573,3.9545798,5.391384,True,0.80799997,2.1300797
31_0_5,MWG_rep,dynamic,3.5,3.6628199,3.1136198,4.20128,-0.53845996,0.10673,0.54893,0.13066,0.74689996,0.19623,3.4452415,3.8678858,False,0.61399996,2.1946404
31_0_5,MWG_rep,stoch,3.5,4.57718,4.4186397,5.3199697,-0.74279,0.32668,0.81145,0.15253,0.78426,0.14266999,3.9583268,5.215914,False,0.838,2.1946404
31_1_0,true_net,dynamic,1.0,4.17667,3.6373098,4.17371,0.00296,0.0136899995,0.01401,0.00336,0.0037399998,0.00067,4.1499224,4.203244,True,1.0,0.27786365
31_1_0,true_net,stoch,1.0,5.21244,5.03603,5.2086697,0.00378,0.01702,0.017439999,0.00335,0.00378,0.00075,5.1791635,5.2454123,True,1.0,0.27786365
31_1_0,obs_net,dynamic,1.0,1.88448,0.99507,4.17371,-2.2892299,0.15682,2.29459,0.54977,2.29041,0.59011,1.5912808,2.1956487,False,0.0019999999,5.6732993
31_1_0,obs_net,stoch,1.0,2.3124099,2.26771,5.2086697,-2.89626,0.18547,2.90219,0.55719,2.89626,0.54565996,1.9640453,2.681309,False,0.0,5.6732993
31_1_0,MWG,dynamic,1.0,-0.53284,-1.3089399,4.17371,-4.7065496,0.21663,4.7115297,1.12886,4.7065496,1.29272,-0.8794696,-0.031606205,False,0.0,9.475415
31_1_0,MWG,stoch,1.0,-0.72161996,-0.88668996,5.2086697,-5.9302797,0.31144,5.93845,1.14011,5.9302797,1.15885,-1.2916502,-0.0547537,False,0.0,9.475415
31_1_0,MWG_rep,dynamic,1.0,4.1402297,3.5839498,4.17371,-0.03348,0.11191,0.11682,0.027989998,0.49594998,0.14066,3.913334,4.3353624,True,0.826,2.0204082
31_1_0,MWG_rep,stoch,1.0,5.12272,4.95506,5.2086697,-0.085939996,0.37618,0.38588,0.07408,0.27403,0.053319998,4.397901,5.856086,True,1.0,2.0204082
31_1_1,true_net,dynamic,1.5,4.17661,3.6374,4.17371,0.00289,0.01373,0.014029999,0.00336,0.0037099998,0.00067,4.1501822,4.203993,True,1.0,0.28422523
31_1_1,true_net,stoch,1.5,5.21236,5.03588,5.2086697,0.0037,0.01707,0.01747,0.00335,0.0037,0.00072999997,5.179572,5.246412,True,1.0,0.28422523
31_1_1,obs_net,dynamic,1.5,1.5909,0.69664997,4.17371,-2.58281,0.19326,2.59003,0.62056,2.58297,0.67138,1.2117256,1.9644502,False,0.0019999999,6.270417
31_1_1,obs_net,stoch,1.5,1.9515799,1.93047,5.2086697,-3.2570798,0.22331,3.26473,0.62679,3.2570798,0.61553,1.512926,2.3826568,False,0.0,6.270417
31_1_1,MWG,dynamic,1.5,4.09756,3.5116599,4.17371,-0.07615,0.17995,0.1954,0.04682,0.55553997,0.15809,3.8311782,4.460249,True,0.854,2.195457
31_1_1,MWG,stoch,1.5,5.1251698,4.94456,5.2086697,-0.08349,0.39686,0.40555,0.07786,0.31906,0.06257,4.356641,5.9043226,True,0.996,2.195457
31_1_1,MWG_rep,dynamic,1.5,3.93182,3.32616,4.17371,-0.24189,0.09831,0.2611,0.06256,0.5554,0.1521,3.7366936,4.1208487,False,0.766,1.9763609
31_1_1,MWG_rep,stoch,1.5,4.95496,4.80673,5.2086697,-0.2537,0.34274998,0.42643,0.08187,0.39433998,0.07434,4.2835627,5.627223,True,0.99399996,1.9763609
31_1_2,true_net,dynamic,2.0,4.1764097,3.63705,4.17371,0.0026999998,0.01365,0.013909999,0.00333,0.0037099998,0.00068,4.1497617,4.2028594,True,1.0,0.2797557
31_1_2,true_net,stoch,2.0,5.21212,5.03574,5.2086697,0.0034599998,0.01697,0.01732,0.00333,0.0034599998,0.00068999996,5.178867,5.2449822,True,1.0,0.2797557
31_1_2,obs_net,dynamic,2.0,1.56036,0.71705997,4.17371,-2.61335,0.25248998,2.62552,0.62906,2.61368,0.67849,1.0703608,2.0459871,False,0.0019999999,6.455442
31_1_2,obs_net,stoch,2.0,1.90982,1.89911,5.2086697,-3.2988498,0.28799,3.3114,0.63575,3.2988498,0.62349,1.3510851,2.4634554,False,0.0,6.455442
31_1_2,MWG,dynamic,2.0,3.88072,3.30912,4.17371,-0.29299,0.10747,0.31208,0.074769996,0.62503,0.16883999,3.6773005,4.0871954,False,0.866,1.874566
31_1_2,MWG,stoch,2.0,4.84064,4.66221,5.2086697,-0.36802998,0.37272,0.5238,0.100559995,0.43787998,0.08128,4.1345325,5.5813622,True,0.936,1.874566
31_1_2,MWG_rep,dynamic,2.0,3.6368198,3.03193,4.17371,-0.53689,0.103989996,0.54687,0.13103,0.73151,0.19061999,3.428561,3.831666,False,0.68,2.2328844
31_1_2,MWG_rep,stoch,2.0,4.5963697,4.44966,5.2086697,-0.6123,0.33429,0.69760996,0.13393,0.64866996,0.119969994,3.9428751,5.2468357,True,0.88799995,2.2328844
31_1_3,true_net,dynamic,2.5,4.17655,3.6374898,4.17371,0.00284,0.0136899995,0.013979999,0.00335,0.00369,0.00067,4.1494036,4.203155,True,1.0,0.27803826
